locus_tag	ftype	length_bp	gene	EC_number	COG	product
PJNEKNFH_18435	CDS	285	pleD_7			Response regulator PleD
PJNEKNFH_18436	CDS	732				hypothetical protein
PJNEKNFH_18437	CDS	492	dsbB_3			Disulfide bond formation protein B
PJNEKNFH_18438	CDS	384	rplQ_3		COG0203	50S ribosomal protein L17
PJNEKNFH_18439	CDS	162				hypothetical protein
PJNEKNFH_18440	CDS	240				hypothetical protein
PJNEKNFH_18441	CDS	204				hypothetical protein
PJNEKNFH_18442	CDS	156				hypothetical protein
PJNEKNFH_18443	CDS	327				hypothetical protein
PJNEKNFH_18444	CDS	570				hypothetical protein
PJNEKNFH_18445	CDS	336				hypothetical protein
PJNEKNFH_18446	CDS	606	plsY_5	2.3.1.275	COG0344	Glycerol-3-phosphate acyltransferase
PJNEKNFH_18447	CDS	336	nagZ_4	3.2.1.52		Beta-hexosaminidase
PJNEKNFH_18448	CDS	570				hypothetical protein
PJNEKNFH_18449	CDS	1122				hypothetical protein
PJNEKNFH_18450	CDS	714				hypothetical protein
PJNEKNFH_18451	CDS	549				hypothetical protein
PJNEKNFH_18452	CDS	570				hypothetical protein
PJNEKNFH_18453	CDS	537				hypothetical protein
PJNEKNFH_18454	CDS	396				hypothetical protein
PJNEKNFH_18455	CDS	168				hypothetical protein
PJNEKNFH_18456	CDS	468	paaE_1	1.-.-.-	COG1018	1,2-phenylacetyl-CoA epoxidase, subunit E
PJNEKNFH_18457	CDS	423				hypothetical protein
PJNEKNFH_18458	CDS	219				hypothetical protein
PJNEKNFH_18459	CDS	243				hypothetical protein
PJNEKNFH_18460	CDS	1041				hypothetical protein
PJNEKNFH_18461	CDS	975		1.2.4.4	COG0022	2-oxoisovalerate dehydrogenase subunit beta
PJNEKNFH_18462	CDS	204				hypothetical protein
PJNEKNFH_18463	CDS	138				hypothetical protein
PJNEKNFH_18464	CDS	624	rpoB_6	2.7.7.6	COG0085	DNA-directed RNA polymerase subunit beta
PJNEKNFH_18465	CDS	597				hypothetical protein
PJNEKNFH_18466	CDS	234				hypothetical protein
PJNEKNFH_18467	CDS	177				hypothetical protein
PJNEKNFH_18468	CDS	225				hypothetical protein
PJNEKNFH_18469	CDS	282				hypothetical protein
PJNEKNFH_18470	CDS	1113	ndvB_2	2.4.1.-	COG3459	Cyclic beta-(1,2)-glucan synthase NdvB
PJNEKNFH_18471	CDS	729				hypothetical protein
PJNEKNFH_18472	CDS	291	groS_3		COG0234	10 kDa chaperonin
PJNEKNFH_18473	CDS	177				hypothetical protein
PJNEKNFH_18474	CDS	231				hypothetical protein
PJNEKNFH_18475	CDS	516				hypothetical protein
PJNEKNFH_18476	CDS	534				hypothetical protein
PJNEKNFH_18477	CDS	228	hin_4		COG1961	DNA-invertase hin
PJNEKNFH_18478	CDS	504				hypothetical protein
PJNEKNFH_18479	CDS	627	bacC_9	1.1.1.385		Dihydroanticapsin 7-dehydrogenase
PJNEKNFH_18480	CDS	222				hypothetical protein
PJNEKNFH_18481	CDS	411				hypothetical protein
PJNEKNFH_18482	CDS	234	clpS_5		COG2127	ATP-dependent Clp protease adapter protein ClpS
PJNEKNFH_18483	CDS	144				hypothetical protein
PJNEKNFH_18484	CDS	588				hypothetical protein
PJNEKNFH_18485	CDS	981				hypothetical protein
PJNEKNFH_18486	CDS	279				hypothetical protein
PJNEKNFH_18487	CDS	696	prmC_6	2.1.1.297		Release factor glutamine methyltransferase
PJNEKNFH_18488	CDS	474	rssB_4			Regulator of RpoS
PJNEKNFH_18489	CDS	519				hypothetical protein
PJNEKNFH_18490	CDS	834				IS21 family transposase ISPpu7
PJNEKNFH_18491	CDS	801	preA	1.3.1.1	COG0167	NAD-dependent dihydropyrimidine dehydrogenase subunit PreA
PJNEKNFH_18492	CDS	1089	cphA_1	6.3.2.29	COG0769	Cyanophycin synthetase
PJNEKNFH_18493	CDS	627	cloR_2	1.13.11.83		4-hydroxy-3-prenylphenylpyruvate oxygenase/4-hydroxy-3-prenylbenzoate synthase
PJNEKNFH_18494	CDS	495				hypothetical protein
PJNEKNFH_18495	CDS	180				hypothetical protein
PJNEKNFH_18496	CDS	240				hypothetical protein
PJNEKNFH_18497	CDS	273				hypothetical protein
PJNEKNFH_18498	CDS	111				hypothetical protein
PJNEKNFH_18499	CDS	279				hypothetical protein
PJNEKNFH_18500	CDS	336				hypothetical protein
PJNEKNFH_18501	CDS	669	hemN_2	1.3.98.3	COG0635	Oxygen-independent coproporphyrinogen III oxidase
PJNEKNFH_18502	CDS	384				hypothetical protein
PJNEKNFH_18503	CDS	771				hypothetical protein
PJNEKNFH_18504	CDS	879	ade_5	3.5.4.2		Adenine deaminase
PJNEKNFH_18505	CDS	165				hypothetical protein
PJNEKNFH_18506	CDS	510				hypothetical protein
PJNEKNFH_18507	CDS	636				hypothetical protein
PJNEKNFH_18508	CDS	543				hypothetical protein
PJNEKNFH_18509	CDS	531				hypothetical protein
PJNEKNFH_18510	CDS	441	dnaK_6			Chaperone protein DnaK
PJNEKNFH_18511	CDS	417	dapA_10	4.3.3.7		4-hydroxy-tetrahydrodipicolinate synthase
PJNEKNFH_18512	CDS	111				hypothetical protein
PJNEKNFH_18513	CDS	606				hypothetical protein
PJNEKNFH_18514	CDS	393				hypothetical protein
PJNEKNFH_18515	CDS	129				hypothetical protein
PJNEKNFH_18516	CDS	831				hypothetical protein
PJNEKNFH_18517	CDS	234				hypothetical protein
PJNEKNFH_18518	CDS	171				hypothetical protein
PJNEKNFH_18519	CDS	225				hypothetical protein
PJNEKNFH_18520	CDS	192				hypothetical protein
PJNEKNFH_18521	CDS	912				hypothetical protein
PJNEKNFH_18522	CDS	453	mrdA_8	3.4.16.4		Peptidoglycan D,D-transpeptidase MrdA
PJNEKNFH_18523	CDS	174				hypothetical protein
PJNEKNFH_18524	CDS	336	estB_2	3.1.1.-	COG1680	Esterase EstB
PJNEKNFH_18525	CDS	285				hypothetical protein
PJNEKNFH_18526	CDS	282				hypothetical protein
PJNEKNFH_18527	CDS	831				hypothetical protein
PJNEKNFH_18528	CDS	153				hypothetical protein
PJNEKNFH_18529	CDS	351				hypothetical protein
PJNEKNFH_18530	CDS	417				hypothetical protein
PJNEKNFH_18531	CDS	600				hypothetical protein
PJNEKNFH_18532	CDS	222				hypothetical protein
PJNEKNFH_18533	CDS	390				hypothetical protein
PJNEKNFH_18534	CDS	402				hypothetical protein
PJNEKNFH_18535	CDS	606				hypothetical protein
PJNEKNFH_18536	CDS	948				hypothetical protein
PJNEKNFH_18537	CDS	213	mdtA_17			Multidrug resistance protein MdtA
PJNEKNFH_18538	CDS	861				hypothetical protein
PJNEKNFH_18539	CDS	585				hypothetical protein
PJNEKNFH_18540	CDS	207				hypothetical protein
PJNEKNFH_18541	CDS	387				hypothetical protein
PJNEKNFH_18542	CDS	453	arsC_10	1.20.4.4	COG0394	Arsenate reductase
PJNEKNFH_18543	CDS	255				hypothetical protein
PJNEKNFH_18544	CDS	132				hypothetical protein
PJNEKNFH_18545	CDS	270				hypothetical protein
PJNEKNFH_18546	CDS	231				hypothetical protein
PJNEKNFH_18547	CDS	186				hypothetical protein
PJNEKNFH_18548	CDS	246	parB_4			Chromosome-partitioning protein ParB
PJNEKNFH_18549	CDS	660				hypothetical protein
PJNEKNFH_18550	CDS	639				hypothetical protein
PJNEKNFH_18551	CDS	573				hypothetical protein
PJNEKNFH_18552	CDS	333				hypothetical protein
PJNEKNFH_18553	CDS	249				hypothetical protein
PJNEKNFH_18554	CDS	453				hypothetical protein
PJNEKNFH_18555	CDS	144				hypothetical protein
PJNEKNFH_18556	CDS	684				hypothetical protein
PJNEKNFH_18557	CDS	255				hypothetical protein
PJNEKNFH_18558	CDS	483				hypothetical protein
PJNEKNFH_18559	CDS	687				hypothetical protein
PJNEKNFH_18560	CDS	552				hypothetical protein
PJNEKNFH_18561	CDS	156				hypothetical protein
PJNEKNFH_18562	CDS	849				hypothetical protein
PJNEKNFH_18563	CDS	927	fecD		COG0609	Fe(3+) dicitrate transport system permease protein FecD
PJNEKNFH_18564	CDS	864				hypothetical protein
PJNEKNFH_18565	CDS	231				hypothetical protein
PJNEKNFH_18566	CDS	870				hypothetical protein
PJNEKNFH_18567	CDS	693	aceB_1	2.3.3.9	COG2225	Malate synthase A
PJNEKNFH_18568	CDS	507				hypothetical protein
PJNEKNFH_18569	CDS	519				hypothetical protein
PJNEKNFH_18570	CDS	258				hypothetical protein
PJNEKNFH_18571	CDS	903				hypothetical protein
PJNEKNFH_18572	CDS	1005	rcsC_33	2.7.13.3		Sensor histidine kinase RcsC
PJNEKNFH_18573	CDS	558				hypothetical protein
PJNEKNFH_18574	CDS	282				hypothetical protein
PJNEKNFH_18575	CDS	342				hypothetical protein
PJNEKNFH_18576	CDS	768	rhlG_2	1.1.1.100		Rhamnolipids biosynthesis 3-oxoacyl-[acyl-carrier-protein] reductase
PJNEKNFH_18577	CDS	186				hypothetical protein
PJNEKNFH_18578	CDS	645				hypothetical protein
PJNEKNFH_18579	CDS	867	ruvB_7	3.6.4.12	COG2255	Holliday junction ATP-dependent DNA helicase RuvB
PJNEKNFH_18580	CDS	207				hypothetical protein
PJNEKNFH_18581	CDS	939	sufB_4		COG0719	FeS cluster assembly protein SufB
PJNEKNFH_18582	CDS	678	mrdB_4	2.4.1.129		Peptidoglycan glycosyltransferase MrdB
PJNEKNFH_18583	CDS	429	fixJ_4			Transcriptional regulatory protein FixJ
PJNEKNFH_18584	CDS	669				hypothetical protein
PJNEKNFH_18585	CDS	375				IS3 family transposase ISMex37
PJNEKNFH_18586	CDS	852				hypothetical protein
PJNEKNFH_18587	CDS	819	nylA_4	3.5.2.12		6-aminohexanoate-cyclic-dimer hydrolase
PJNEKNFH_18588	CDS	768				hypothetical protein
PJNEKNFH_18589	CDS	1095				hypothetical protein
PJNEKNFH_18590	CDS	1158	yteR	3.2.1.172	COG4225	Unsaturated rhamnogalacturonyl hydrolase YteR
PJNEKNFH_18591	CDS	834				hypothetical protein
PJNEKNFH_18592	CDS	303				hypothetical protein
PJNEKNFH_18593	CDS	393	envZ_2	2.7.13.3		Osmolarity sensor protein EnvZ
PJNEKNFH_18594	CDS	366				hypothetical protein
PJNEKNFH_18595	CDS	1080				hypothetical protein
PJNEKNFH_18596	CDS	549				hypothetical protein
PJNEKNFH_18597	CDS	300				hypothetical protein
PJNEKNFH_18598	CDS	186				hypothetical protein
PJNEKNFH_18599	CDS	885				hypothetical protein
PJNEKNFH_18600	CDS	231	ugpA_1		COG1175	sn-glycerol-3-phosphate transport system permease protein UgpA
PJNEKNFH_18601	CDS	897	araQ_2		COG0395	L-arabinose transport system permease protein AraQ
PJNEKNFH_18602	CDS	549				hypothetical protein
PJNEKNFH_18603	CDS	1158	btuD_39	7.6.2.8		Vitamin B12 import ATP-binding protein BtuD
PJNEKNFH_18604	CDS	696				hypothetical protein
PJNEKNFH_18605	CDS	285				hypothetical protein
PJNEKNFH_18606	CDS	129				hypothetical protein
PJNEKNFH_18607	CDS	177				hypothetical protein
PJNEKNFH_18608	CDS	336	csaA_4		COG0073	putative chaperone CsaA
PJNEKNFH_18609	CDS	498	ogt_9	2.1.1.63	COG0350	Methylated-DNA--protein-cysteine methyltransferase, constitutive
PJNEKNFH_18610	CDS	108				hypothetical protein
PJNEKNFH_18611	CDS	198				hypothetical protein
PJNEKNFH_18612	CDS	180				hypothetical protein
PJNEKNFH_18613	CDS	348				hypothetical protein
PJNEKNFH_18614	CDS	318				hypothetical protein
PJNEKNFH_18615	CDS	159				hypothetical protein
PJNEKNFH_18616	CDS	387				hypothetical protein
PJNEKNFH_18617	CDS	852				hypothetical protein
PJNEKNFH_18618	CDS	477				hypothetical protein
PJNEKNFH_18619	CDS	234				hypothetical protein
PJNEKNFH_18620	CDS	1092				hypothetical protein
PJNEKNFH_18621	CDS	756		3.1.1.23		Thermostable monoacylglycerol lipase
PJNEKNFH_18622	CDS	699				hypothetical protein
PJNEKNFH_18623	CDS	606	yceI_4			Protein YceI
PJNEKNFH_18624	CDS	201				hypothetical protein
PJNEKNFH_18625	CDS	780				hypothetical protein
PJNEKNFH_18626	CDS	825				hypothetical protein
PJNEKNFH_18627	CDS	219				hypothetical protein
PJNEKNFH_18628	CDS	672	mamE	3.4.21.-		Magnetosome formation protease MamE
PJNEKNFH_18629	CDS	144				hypothetical protein
PJNEKNFH_18630	CDS	441				hypothetical protein
PJNEKNFH_18631	CDS	162				hypothetical protein
PJNEKNFH_18632	CDS	159				hypothetical protein
PJNEKNFH_18633	CDS	150				hypothetical protein
PJNEKNFH_18634	CDS	330				hypothetical protein
PJNEKNFH_18635	CDS	147				hypothetical protein
PJNEKNFH_18636	CDS	198				hypothetical protein
PJNEKNFH_18637	CDS	381				hypothetical protein
PJNEKNFH_18638	CDS	342				hypothetical protein
PJNEKNFH_18639	CDS	405	phaA_6	2.3.1.9		Acetyl-CoA acetyltransferase
PJNEKNFH_18640	CDS	303				hypothetical protein
PJNEKNFH_18641	CDS	330				hypothetical protein
PJNEKNFH_18642	CDS	453				hypothetical protein
PJNEKNFH_18643	CDS	201				hypothetical protein
PJNEKNFH_18644	CDS	330	gshA_1	6.3.2.2		Glutamate--cysteine ligase
PJNEKNFH_18645	CDS	657		3.2.1.-		Unsaturated glucuronyl hydrolase
PJNEKNFH_18646	CDS	108				hypothetical protein
PJNEKNFH_18647	CDS	372				hypothetical protein
PJNEKNFH_18648	CDS	228				hypothetical protein
PJNEKNFH_18649	CDS	1152				hypothetical protein
PJNEKNFH_18650	CDS	720				hypothetical protein
PJNEKNFH_18651	CDS	408				hypothetical protein
PJNEKNFH_18652	CDS	123				hypothetical protein
PJNEKNFH_18653	CDS	258				hypothetical protein
PJNEKNFH_18654	CDS	90				hypothetical protein
PJNEKNFH_18655	CDS	669				hypothetical protein
PJNEKNFH_18656	CDS	558				hypothetical protein
PJNEKNFH_18657	CDS	183				hypothetical protein
PJNEKNFH_18658	CDS	510				hypothetical protein
PJNEKNFH_18659	CDS	381	dnaK_7		COG0443	Chaperone protein DnaK
PJNEKNFH_18660	CDS	501	tolB_14			Tol-Pal system protein TolB
PJNEKNFH_18661	CDS	516				hypothetical protein
PJNEKNFH_18662	CDS	468	coaD_5	2.7.7.3	COG0669	Phosphopantetheine adenylyltransferase
PJNEKNFH_18663	CDS	432		3.1.2.-	COG2050	Putative esterase
PJNEKNFH_18664	CDS	615	rplB_8		COG0090	50S ribosomal protein L2
PJNEKNFH_18665	CDS	279	rpsS_7		COG0185	30S ribosomal protein S19
PJNEKNFH_18666	CDS	951				hypothetical protein
PJNEKNFH_18667	CDS	663	arcB_2	2.7.13.3	COG0642	Aerobic respiration control sensor protein ArcB
PJNEKNFH_18668	CDS	363				hypothetical protein
PJNEKNFH_18669	CDS	201				hypothetical protein
PJNEKNFH_18670	CDS	378				hypothetical protein
PJNEKNFH_18671	CDS	387				hypothetical protein
PJNEKNFH_18672	CDS	396				hypothetical protein
PJNEKNFH_18673	CDS	432	yjhP_2			putative protein YjhP
PJNEKNFH_18674	CDS	330				hypothetical protein
PJNEKNFH_18675	CDS	708	desR_1		COG2197	Transcriptional regulatory protein DesR
PJNEKNFH_18676	CDS	1047	ycf3_4			Photosystem I assembly protein Ycf3
PJNEKNFH_18677	CDS	1128	glnD_5		COG2844	Bifunctional uridylyltransferase/uridylyl-removing enzyme
PJNEKNFH_18678	CDS	705				hypothetical protein
PJNEKNFH_18679	CDS	300				hypothetical protein
PJNEKNFH_18680	CDS	435				hypothetical protein
PJNEKNFH_18681	CDS	396				hypothetical protein
PJNEKNFH_18682	CDS	384				hypothetical protein
PJNEKNFH_18683	CDS	153				hypothetical protein
PJNEKNFH_18684	CDS	498				hypothetical protein
PJNEKNFH_18685	CDS	516	trpA_4	4.2.1.20	COG0159	Tryptophan synthase alpha chain
PJNEKNFH_18686	CDS	594		3.4.21.26		Prolyl endopeptidase
PJNEKNFH_18687	CDS	420				hypothetical protein
PJNEKNFH_18688	CDS	510	recG_5	3.6.4.12	COG1200	ATP-dependent DNA helicase RecG
PJNEKNFH_18689	CDS	351				hypothetical protein
PJNEKNFH_18690	CDS	297				hypothetical protein
PJNEKNFH_18691	CDS	597	rcsC_34	2.7.13.3		Sensor histidine kinase RcsC
PJNEKNFH_18692	CDS	621				hypothetical protein
PJNEKNFH_18693	CDS	141				hypothetical protein
PJNEKNFH_18694	CDS	354				hypothetical protein
PJNEKNFH_18695	CDS	156				hypothetical protein
PJNEKNFH_18696	CDS	891	dinG_10	3.1.-.-		3'-5' exonuclease DinG
PJNEKNFH_18697	CDS	1128	hom_3	1.1.1.3	COG0460	Homoserine dehydrogenase
PJNEKNFH_18698	CDS	246				hypothetical protein
PJNEKNFH_18699	CDS	369				hypothetical protein
PJNEKNFH_18700	CDS	375				hypothetical protein
PJNEKNFH_18701	CDS	483				hypothetical protein
PJNEKNFH_18702	CDS	993	ppk_4	2.7.4.1		Polyphosphate kinase
PJNEKNFH_18703	CDS	702	wecA_3	2.7.8.33		Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
PJNEKNFH_18704	CDS	726				hypothetical protein
PJNEKNFH_18705	tRNA	76				tRNA-Lys(ctt)
PJNEKNFH_18706	CDS	879				hypothetical protein
PJNEKNFH_18707	CDS	855				hypothetical protein
PJNEKNFH_18708	CDS	273				hypothetical protein
PJNEKNFH_18709	CDS	282				hypothetical protein
PJNEKNFH_18710	CDS	372	queD_4	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
PJNEKNFH_18711	CDS	666	queE_4	4.3.99.3		7-carboxy-7-deazaguanine synthase
PJNEKNFH_18712	CDS	558	gloC_4	3.1.2.6	COG0491	Hydroxyacylglutathione hydrolase GloC
PJNEKNFH_18713	CDS	759				hypothetical protein
PJNEKNFH_18714	CDS	240	mglA_4	7.5.2.11	COG1129	Galactose/methyl galactoside import ATP-binding protein MglA
PJNEKNFH_18715	CDS	666	rutB_2	3.5.1.110	COG1335	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
PJNEKNFH_18716	CDS	207				hypothetical protein
PJNEKNFH_18717	CDS	399				hypothetical protein
PJNEKNFH_18718	CDS	516				hypothetical protein
PJNEKNFH_18719	CDS	222				hypothetical protein
PJNEKNFH_18720	CDS	354				hypothetical protein
PJNEKNFH_18721	CDS	519	rsuA_4	5.4.99.19	COG1187	Ribosomal small subunit pseudouridine synthase A
PJNEKNFH_18722	CDS	474				hypothetical protein
PJNEKNFH_18723	CDS	432				hypothetical protein
PJNEKNFH_18724	CDS	636				hypothetical protein
PJNEKNFH_18725	CDS	492	btuB_45			Vitamin B12 transporter BtuB
PJNEKNFH_18726	CDS	387				hypothetical protein
PJNEKNFH_18727	CDS	462				hypothetical protein
PJNEKNFH_18728	CDS	231				hypothetical protein
PJNEKNFH_18729	CDS	519				hypothetical protein
PJNEKNFH_18730	CDS	210				hypothetical protein
PJNEKNFH_18731	CDS	1059	cydA_2	1.10.3.-	COG1271	Cytochrome bd ubiquinol oxidase subunit 1
PJNEKNFH_18732	CDS	258				hypothetical protein
PJNEKNFH_18733	CDS	567				hypothetical protein
PJNEKNFH_18734	CDS	141				hypothetical protein
PJNEKNFH_18735	CDS	651				hypothetical protein
PJNEKNFH_18736	CDS	228				hypothetical protein
PJNEKNFH_18737	CDS	960	mtgB_2	2.1.1.-	COG5598	Glycine betaine methyltransferase
PJNEKNFH_18738	CDS	843				hypothetical protein
PJNEKNFH_18739	CDS	852	glpR_3		COG1349	Glycerol-3-phosphate regulon repressor
PJNEKNFH_18740	CDS	813				hypothetical protein
PJNEKNFH_18741	CDS	849				hypothetical protein
PJNEKNFH_18742	CDS	276				hypothetical protein
PJNEKNFH_18743	CDS	225				hypothetical protein
PJNEKNFH_18744	CDS	195				hypothetical protein
PJNEKNFH_18745	CDS	111				hypothetical protein
PJNEKNFH_18746	CDS	150				hypothetical protein
PJNEKNFH_18747	CDS	516				hypothetical protein
PJNEKNFH_18748	CDS	306	cckA_6			Sensor kinase CckA
PJNEKNFH_18749	CDS	792	ligJ_2	4.2.1.-		2-keto-4-carboxy-3-hexenedioate hydratase
PJNEKNFH_18750	CDS	330				hypothetical protein
PJNEKNFH_18751	CDS	363				hypothetical protein
PJNEKNFH_18752	CDS	459				hypothetical protein
PJNEKNFH_18753	CDS	510	fabG_26	1.1.1.100		3-oxoacyl-[acyl-carrier-protein] reductase FabG
PJNEKNFH_18754	tRNA	76				tRNA-Met(cat)
PJNEKNFH_18755	CDS	369				hypothetical protein
PJNEKNFH_18756	CDS	312				hypothetical protein
PJNEKNFH_18757	CDS	213				hypothetical protein
PJNEKNFH_18758	CDS	588	yadG_6		COG1131	putative ABC transporter ATP-binding protein YadG
PJNEKNFH_18759	CDS	171				hypothetical protein
PJNEKNFH_18760	CDS	198				hypothetical protein
PJNEKNFH_18761	CDS	201				hypothetical protein
PJNEKNFH_18762	CDS	321				hypothetical protein
PJNEKNFH_18763	CDS	567			COG1228	putative protein
PJNEKNFH_18764	CDS	570				hypothetical protein
PJNEKNFH_18765	CDS	540	COQ5_14	2.1.1.163		2-methoxy-6-polyprenyl-1,4-benzoquinol methylase, mitochondrial
PJNEKNFH_18766	CDS	1038	pld1	1.1.1.107		Pyridoxal 4-dehydrogenase
PJNEKNFH_18767	CDS	414				hypothetical protein
PJNEKNFH_18768	CDS	156				hypothetical protein
PJNEKNFH_18769	CDS	801				hypothetical protein
PJNEKNFH_18770	CDS	810		3.5.4.32	COG0402	8-oxoguanine deaminase
PJNEKNFH_18771	CDS	1017				hypothetical protein
PJNEKNFH_18772	CDS	171				hypothetical protein
PJNEKNFH_18773	CDS	249				hypothetical protein
PJNEKNFH_18774	CDS	105				hypothetical protein
PJNEKNFH_18775	CDS	135				hypothetical protein
PJNEKNFH_18776	CDS	405				hypothetical protein
PJNEKNFH_18777	CDS	891	lcfB_10	6.2.1.3	COG0318	Long-chain-fatty-acid--CoA ligase
PJNEKNFH_18778	CDS	285				hypothetical protein
PJNEKNFH_18779	CDS	189				hypothetical protein
PJNEKNFH_18780	CDS	267				hypothetical protein
PJNEKNFH_18781	CDS	720				hypothetical protein
PJNEKNFH_18782	CDS	330				hypothetical protein
PJNEKNFH_18783	CDS	438				hypothetical protein
PJNEKNFH_18784	CDS	330	arcA_2	3.5.3.1		Arginase
PJNEKNFH_18785	CDS	432				hypothetical protein
PJNEKNFH_18786	CDS	192				hypothetical protein
PJNEKNFH_18787	CDS	624				hypothetical protein
PJNEKNFH_18788	CDS	210				hypothetical protein
PJNEKNFH_18789	CDS	114				hypothetical protein
PJNEKNFH_18790	CDS	579				hypothetical protein
PJNEKNFH_18791	CDS	576				hypothetical protein
PJNEKNFH_18792	CDS	285				hypothetical protein
PJNEKNFH_18793	CDS	396				hypothetical protein
PJNEKNFH_18794	CDS	237				hypothetical protein
PJNEKNFH_18795	CDS	777	pknD_1	2.7.11.1		Serine/threonine-protein kinase PknD
PJNEKNFH_18796	CDS	444	tkt_3	2.2.1.1		Transketolase
PJNEKNFH_18797	CDS	141				hypothetical protein
PJNEKNFH_18798	CDS	510				hypothetical protein
PJNEKNFH_18799	CDS	603	rutE_1	1.1.1.298	COG0778	putative malonic semialdehyde reductase RutE
PJNEKNFH_18800	CDS	429				hypothetical protein
PJNEKNFH_18801	tRNA	91				tRNA-Ser(gga)
PJNEKNFH_18802	CDS	414				hypothetical protein
PJNEKNFH_18803	CDS	555				hypothetical protein
PJNEKNFH_18804	CDS	807	resA_11			Thiol-disulfide oxidoreductase ResA
PJNEKNFH_18805	CDS	459				hypothetical protein
PJNEKNFH_18806	CDS	723	ald_12	1.2.1.83		3-succinoylsemialdehyde-pyridine dehydrogenase
PJNEKNFH_18807	CDS	195				hypothetical protein
PJNEKNFH_18808	CDS	219				hypothetical protein
PJNEKNFH_18809	CDS	522				hypothetical protein
PJNEKNFH_18810	CDS	390	kmtR		COG0640	HTH-type transcriptional regulator KmtR
PJNEKNFH_18811	CDS	660				hypothetical protein
PJNEKNFH_18812	CDS	501	carA_5	6.3.5.5		Carbamoyl-phosphate synthase small chain
PJNEKNFH_18813	CDS	888			COG1680	putative protein
PJNEKNFH_18814	CDS	570	opuAB		COG4176	Glycine betaine transport system permease protein OpuAB
PJNEKNFH_18815	CDS	915				hypothetical protein
PJNEKNFH_18816	CDS	561				hypothetical protein
PJNEKNFH_18817	CDS	663			COG0325	Pyridoxal phosphate homeostasis protein
PJNEKNFH_18818	CDS	108				hypothetical protein
PJNEKNFH_18819	CDS	288				hypothetical protein
PJNEKNFH_18820	CDS	486	cbdB	1.14.12.13		2-halobenzoate 1,2-dioxygenase small subunit
PJNEKNFH_18821	CDS	183	cbdA	1.14.12.13		2-halobenzoate 1,2-dioxygenase large subunit
PJNEKNFH_18822	CDS	522				hypothetical protein
PJNEKNFH_18823	CDS	591	ilvE_6	2.6.1.42	COG0115	Branched-chain-amino-acid aminotransferase
PJNEKNFH_18824	CDS	507				hypothetical protein
PJNEKNFH_18825	CDS	864				hypothetical protein
